composite_index,site,n_years,R2,Pearson_r
5,px023_shrubs_ne,11,0.7281967261812392,0.9242559473674895
5,px024_shrubs_bd,11,0.38819900985890654,0.6464851757844566
5,px025_grass_nat,11,0.3188969635610074,0.6506596631057859
5,px026_trees_nd,11,-0.11636773743576678,0.17879508680687953
5,px027_grass_man,11,0.5590141236379251,0.770354677777816
5,px028_grass_nat,11,-0.1501763630530577,0.248562678202195
5,px029_grass_man,11,-0.2822433190046518,-0.0015697306922897634
5,px030_grass_man,11,-0.23213055166702423,0.21496266894918895
5,px031_trees_bd,11,-0.1352986413860675,0.18194867414863247
5,px032_grass_man,11,-0.13377778247675143,0.315871931309378
5,px033_trees_ne,11,0.08722961074598101,0.44070797685140933
5,px034_grass_man,11,-0.23824104629906295,-0.05001158599468503
5,px035_shrubs_nd,11,0.5416742956255836,0.7502874313211172
5,px036_grass_man,11,-0.9223420741209283,0.16341364450169668
5,px037_trees_nd,11,0.6613114200047532,0.8279488100792828
5,px038_grass_nat,11,0.010972408154595215,0.2616079085220627
5,px039_trees_ne,11,0.48571682972647545,0.8863065247170974
5,px040_trees_bd,11,-0.02579356503799235,0.23041582205788336
5,px041_grass_nat,11,0.16230371828634482,0.541887959760777
5,px042_grass_nat,11,0.23351851875449103,0.6830865330209418
5,px043_grass_nat,11,-0.3525728082474415,0.7214796084277072
5,px044_grass_nat,11,0.3458960429769288,0.7057224624756653
5,px045_grass_nat,11,-1.0092656209438484,0.0070126533710200565
5,px046_grass_nat,11,0.25307750231149706,0.6415609071502699
5,px047_grass_nat,11,-0.15206700709842358,0.40063751340910525
5,px048_grass_nat,11,-0.226630674950278,0.10779826527347533
5,px049_grass_nat,11,0.08385829607784312,0.39233314382144413
5,px050_shrubs_ne,11,-0.7426546197042059,-0.1533721427825525
5,px051_shrubs_ne,11,0.48084383722882107,0.749907556229782
5,px052_shrubs_bd,11,0.023409577412204174,0.2571766406926971
5,px053_shrubs_ne,11,-0.19656962236052533,0.21087785248892718
5,px054_shrubs_ne,11,-0.11488765706330795,0.1520038358766125
5,px055_shrubs_bd,11,-0.6865495916688535,0.27418284827467754
5,px056_shrubs_nd,11,0.38976619155818093,0.6246920567586243
5,px057_shrubs_nd,11,0.12449813763322126,0.4324986895099069
5,px058_grass_nat,11,0.011532455838273004,0.2336102211996095
5,px059_shrubs_bd,11,-1.37769591877061,-0.0004402711583632388
5,px060_grass_nat,11,-0.45955876992803946,0.061930594609347495
5,px061_grass_nat,11,0.2866645216975664,0.6502965031887192
5,px062_shrubs_nd,11,-0.312280334413334,0.31934607432018974
5,px063_trees_bd,11,-0.12878245494588314,0.33256774439153874
5,px064_shrubs_bd,11,-0.15865341567204583,0.4812211431707977
5,px065_trees_ne,11,0.40409218899345745,0.7127752426225061
5,px066_grass_man,11,-0.11692372155694342,0.23244711910962612
5,px067_grass_man,11,0.2516856554975272,0.5281941695209579
5,px068_trees_nd,11,-0.3502263877859293,0.010775982015486189
5,px069_trees_bd,11,0.35655810270502364,0.7275068614444176
6,evergreen,11,-0.425035966549556,0.6059423262977645
6,high_amplitude_deciduous,11,-0.4689420778308029,0.3893349650647146
6,low_amplitude,11,-0.08199804196361016,0.2716884911120452
6,mixed_forest_grass,11,-0.7310376005549162,-0.35952045377362557
6,px004_trees_ne,11,0.1706434215676469,0.44001646054702687
6,px005_trees_bd,11,-0.2766873213692602,0.14631160127933474
6,px006_trees_nd,11,0.1467668742816769,0.5552392784899302
6,px007_shrubs_ne,11,0.6662758338806896,0.8671300000226172
6,px008_shrubs_bd,11,-0.36301980084504604,0.44464070422348295
6,px009_shrubs_nd,11,0.13455266474042926,0.529648989117287
6,px010_grass_nat,11,0.028490272575300235,0.3018034192646114
6,px011_grass_man,11,-0.42259032388950724,-0.25027131761499993
6,px012_trees_nd,11,0.06280860496067342,0.34013571977057505
6,px013_grass_man,11,0.32649704178462513,0.6263202684581064
6,px014_grass_man,11,-0.5771723567609508,0.5442644338345024
6,px015_shrubs_nd,11,0.3965858747147346,0.6495792255823781
