composite_index,site,n_years,R2,Pearson_r
21,g044_grass_man,11,-0.06812815495471414,0.12064109075365889
21,g045_grass_nat,11,-0.12098918662859703,-0.07140791914837724
21,g046_grass_man,10,0.18765999301408165,0.4998298974350454
21,g047_trees_bd,10,-0.19426170122246567,0.06592568617505624
21,g048_shrubs_bd,11,-0.1957536912817357,0.31136124446058017
21,g049_trees_be,9,0.05664109654985594,0.3331947170533697
21,g050_grass_nat,10,-0.4189516032229854,-0.25538797586132395
21,g051_shrubs_bd,10,-0.5704955574332728,-0.5527889649643831
21,g054_trees_be,10,-0.12308962848211302,-0.3536974997261428
21,g055_shrubs_bd,11,-0.2796488356619149,0.3109078776251176
21,g056_trees_bd,9,0.07455787776420442,0.5138668242865031
21,g057_grass_man,11,-0.2297126453792655,0.16802659190236036
21,g058_shrubs_be,11,-0.8447126559531972,0.25541383730364586
21,g059_grass_man,11,-0.06991132515172627,0.40613580364212887
21,g060_shrubs_be,11,-0.2727758254147934,0.40146970371614016
21,g061_grass_nat,11,0.014183380698444492,0.32268040423127675
21,g062_grass_nat,11,0.1103866460200611,0.5991007204485765
21,g063_shrubs_bd,11,-0.049870384243217325,0.20101013646984203
21,g064_shrubs_be,11,-0.11013991911597332,0.042238062883041654
21,g065_shrubs_bd,11,-0.15130450403746032,0.1587940871048882
21,g066_grass_nat,11,0.5198025864539983,0.7435564012742503
21,g067_grass_nat,11,-0.14365387276673403,0.017999233178333265
21,g068_grass_nat,11,-0.05200240905174747,0.08978270975262326
22,g001_shrubs_nd,10,-1.003602704064714,0.6200324417269082
22,g002_grass_nat,8,0.16089017421810348,0.6994166104734896
22,g004_grass_nat,8,-0.0802225702249253,0.13959121665848281
22,g005_grass_nat,11,0.1730529388719626,0.7276556103485838
22,g006_trees_ne,9,0.21710222114379107,0.5165174366333197
22,g007_shrubs_ne,9,-0.07083591692268065,0.32750364159576606
22,g008_grass_nat,11,-0.07854020996575417,0.660045508392715
22,g009_grass_nat,11,-0.33522605170984643,0.28860139157796594
22,g010_shrubs_nd,10,-0.5819479032779566,0.345864891686305
22,g011_shrubs_ne,11,0.18234155417919584,0.5141712101224117
22,g013_grass_nat,9,-0.2381660712150968,-0.3095245642739593
22,g014_trees_ne,8,0.20473885430199834,0.5357495845377309
22,g015_trees_nd,11,-0.21384409283069417,0.6561881846921448
22,g016_grass_nat,11,-1.431477699993156,0.6541371932734898
22,g017_shrubs_nd,11,-0.30301177520846023,0.05379632681441882
22,g018_trees_bd,11,-0.016717841118536914,0.12385371895627331
22,g019_trees_bd,9,-0.9261421702428312,-0.18266329740151915
22,g020_trees_ne,8,-0.7456673335279951,-0.6100699169105571
22,g021_trees_bd,10,0.04589222527426984,0.4346170216865804
22,g022_grass_man,11,-0.11460867311066858,0.10651417468524703
22,g023_grass_nat,11,-0.8645171523966186,-0.042132023416677905
22,g024_trees_ne,10,0.1570463297216017,0.6456963787205184
22,g025_grass_nat,11,-0.19958655715305795,-0.1012968900866193
22,g026_grass_nat,11,-1.1467851480796472,0.0164529907016061
22,g028_shrubs_ne,11,-0.3903593741804736,-0.02234298385995072
22,g030_grass_nat,10,-2.30315748066359,0.25360163303673433
22,g032_shrubs_bd,11,-0.5008707289958163,-0.10104470590935223
22,g033_grass_nat,11,-0.8386252570228994,-0.1004796413211368
22,g034_grass_man,10,0.4043046621782659,0.7341670022842107
22,g035_grass_man,11,-0.0729005637692901,0.5727547426532426
22,g037_trees_be,10,0.036481274263575836,0.20259522037227945
22,g042_grass_nat,11,-0.9299491348396516,-0.32811343221779576
22,g044_grass_man,10,-0.2121454924570365,-0.016389258435815596
22,g045_grass_nat,11,0.03915772593786049,0.5085573657816754
22,g046_grass_man,11,0.10227855435267685,0.42103560259992157
22,g047_trees_bd,10,-0.8072727677175902,-0.4600791831258185
22,g048_shrubs_bd,9,-0.058902181100987994,0.08525240831752717
22,g050_grass_nat,9,-0.10687330863863398,0.07820539674803562
22,g051_shrubs_bd,8,-0.3311629071513058,-0.28376857190631677
22,g054_trees_be,10,-0.08516930472220574,-0.0016621484637319376
22,g055_shrubs_bd,11,0.1950321537635208,0.5952171380671826
22,g056_trees_bd,9,-0.13245889441770986,-0.03058274037765006
22,g057_grass_man,11,-0.14127799575036626,-0.003467365038014456
22,g058_shrubs_be,11,0.7070355312853396,0.9174455564900459
22,g059_grass_man,11,-0.9666941645228824,-0.04034879039964771
22,g060_shrubs_be,11,-0.4786077574364944,-0.46628431442678964
22,g061_grass_nat,11,-0.8866862062189418,-0.09535026917806247
22,g062_grass_nat,11,-0.13829473506521417,0.10770845503547559
22,g063_shrubs_bd,11,0.120024072260289,0.5012397793863925
22,g064_shrubs_be,10,0.0787048101309239,0.2882466145443633
22,g065_shrubs_bd,11,0.04490025579854451,0.48540239752483066
22,g066_grass_nat,11,0.4727799246731259,0.6919981245201992
22,g067_grass_nat,11,-0.19509892000689777,0.18258416903018268
22,g068_grass_nat,10,-0.4488923782199714,-0.12809365420375152
23,g002_grass_nat,9,0.10735982584457515,0.7119806998009646
23,g003_grass_man,9,-0.7217315867818499,0.1274777443010802
23,g004_grass_nat,10,0.3168086648242724,0.596756507836043
23,g005_grass_nat,11,0.37912230485363896,0.6224064156388998
23,g006_trees_ne,10,-0.9187425499419068,-0.06203989279796216
23,g007_shrubs_ne,9,-0.09341219910926668,0.40014164513548345
23,g008_grass_nat,11,-1.2815936936663141,-0.3644014623987519
23,g009_grass_nat,11,0.282314258833956,0.5675163031611765
23,g010_shrubs_nd,10,0.06756557181607947,0.2807441140923225
23,g011_shrubs_ne,11,-0.01564568813533951,0.45901182372839133
23,g012_trees_ne,10,-0.3718711222933615,-0.05590808297069562
23,g014_trees_ne,9,-0.13087640502564213,0.02670440293588902
23,g015_trees_nd,10,-0.39071060992274886,-0.18702740425619763
23,g016_grass_nat,11,-0.14080171209240477,0.03752883305750983
23,g017_shrubs_nd,11,-0.45665447996068664,0.15283785402759384
23,g018_trees_bd,11,0.12491036703902836,0.38715965802228847
23,g019_trees_bd,11,-0.26893115548729685,-0.02551232569172964
23,g020_trees_ne,11,-0.6382869346341962,-0.3967815332150754
23,g021_trees_bd,9,-0.024356011951611523,0.05895231229623634
23,g022_grass_man,11,-0.1359430107320294,0.05264738147758285
23,g023_grass_nat,11,0.3264187203411498,0.6784083724569022
23,g024_trees_ne,10,-0.12790127432971454,0.08281058150270594
23,g025_grass_nat,11,0.23516861728764193,0.49238566909361076
23,g026_grass_nat,11,-0.5599123120390213,0.2212439201355383
23,g027_grass_nat,11,-0.3251092999878926,0.22418819439215185
23,g028_shrubs_ne,11,-0.06977781702245811,0.3205191733042941
23,g030_grass_nat,11,0.1715622949591855,0.41456923405834056
23,g032_shrubs_bd,11,-0.0966461476121856,0.35125972143636
23,g033_grass_nat,11,-0.21352563830352445,-0.2497009965194471
23,g034_grass_man,8,-0.11006426847600959,0.18593002464004207
23,g035_grass_man,10,-1.1407930799475974,0.41989115999043997
23,g037_trees_be,9,-0.34275486703949376,0.06858964952472557
23,g040_trees_be,8,-1.8553248271791962,-0.29179336847115805
23,g042_grass_nat,11,0.12436373472296569,0.5432597209354718
23,g044_grass_man,10,-1.0083151032209887,-0.05827980161538267
23,g045_grass_nat,11,-0.30322838547743647,0.21831852515756092
23,g046_grass_man,11,-0.08788163944543759,0.008311859899905025
23,g047_trees_bd,11,-0.15802196749830855,0.22784965150257966
23,g048_shrubs_bd,9,0.28306857531054586,0.5359750786281012
23,g050_grass_nat,11,-0.3440445432352932,0.09142567510912046
23,g051_shrubs_bd,8,-0.5331508452803333,-0.5247175155312864
23,g054_trees_be,9,-5.231466005324358,0.006851612597444948
23,g055_shrubs_bd,10,0.1838386037682127,0.547136117357299
23,g056_trees_bd,9,-0.6308889806205145,-0.2529451347712104
23,g057_grass_man,11,-0.24559033810533482,-0.1821769144675111
23,g058_shrubs_be,11,0.6635432226524993,0.8824151369244027
23,g059_grass_man,11,-0.18846624237000698,-0.04951927693694879
23,g060_shrubs_be,11,-0.24977542298439892,-0.023322763745882602
23,g061_grass_nat,11,-0.18081786035509984,0.0644987763380066
23,g062_grass_nat,11,0.21720810464752505,0.5210424990023538
23,g063_shrubs_bd,11,-0.010716296424875482,0.09507672645578971
23,g064_shrubs_be,11,-0.3608906623917434,0.16463879105252002
23,g065_shrubs_bd,11,-0.018040248371181677,0.33864737047832155
23,g066_grass_nat,11,0.025303208038977565,0.40506655795816887
23,g067_grass_nat,11,-0.3514611000988881,0.09467185115557249
23,g068_grass_nat,8,-0.13400082638161348,0.06976554581000025
24,g001_shrubs_nd,9,-0.34475290427953853,0.37937145146596907
24,g002_grass_nat,11,0.3395568742781747,0.6278587529445746
24,g004_grass_nat,11,-0.13020745651919818,0.13162981633186527
24,g005_grass_nat,11,-0.16418335639594694,0.30611107147254174
24,g006_trees_ne,8,-1.0462295443805325,-0.2050762106174498
24,g007_shrubs_ne,11,-0.3840148504033969,-0.23210845630267848
24,g008_grass_nat,10,-0.1211883858227163,0.03804746396831166
24,g009_grass_nat,11,0.16049846799168943,0.4968481193858416
24,g010_shrubs_nd,10,0.17953445435262683,0.5136905070764687
24,g011_shrubs_ne,11,-1.290583259468363,-0.36981618899453067
24,g014_trees_ne,10,-0.7918582112599153,-0.47233643557234734
24,g015_trees_nd,9,-0.4082646818161524,0.06991408164667305
24,g016_grass_nat,10,0.07049744160628313,0.27320606136337566
24,g017_shrubs_nd,10,-0.22330363330206038,-0.35812448645156003
24,g018_trees_bd,11,-0.02131191717257308,0.09593878633677227
24,g019_trees_bd,8,0.21573909277795433,0.7604031387877229
24,g020_trees_ne,10,0.03205164942341754,0.20403803526795602
24,g021_trees_bd,9,-0.2682470272136046,-0.5323900261085499
24,g022_grass_man,11,-0.012007808047607371,0.22033561513507896
24,g023_grass_nat,10,-0.9892440915464895,0.4064726606848064
24,g024_trees_ne,10,-0.060557044034636354,-0.0730703582706246
24,g025_grass_nat,11,0.17872603982336355,0.43480234137691975
24,g026_grass_nat,11,0.5560594117503165,0.789224627184678
24,g027_grass_nat,9,0.002785555696495634,0.2553708080812306
24,g028_shrubs_ne,11,-0.09579664627729723,0.21536070371151597
24,g029_trees_bd,8,-0.2044289591244146,-0.03443507708796166
24,g030_grass_nat,10,0.32678271918864166,0.6304927222289132
24,g032_shrubs_bd,11,0.029012506937302618,0.37512928715806665
24,g033_grass_nat,11,-0.010832899899029025,0.37212865866582734
24,g034_grass_man,9,-0.6426536025224887,-0.3061335678907327
24,g035_grass_man,11,-0.4336952070855091,0.2661282039948661
24,g036_trees_ne,8,0.02988040645785972,0.20081634413555996
24,g037_trees_be,9,-0.1647952105131194,-0.3311358390658365
24,g040_trees_be,9,-0.23869743955037048,-0.21994429558673478
24,g042_grass_nat,11,-0.007652568212669353,0.16234425413609901
24,g044_grass_man,9,-0.11082324790482811,-0.1886383959120319
24,g045_grass_nat,11,0.0028136073347712065,0.24731769581759014
24,g046_grass_man,11,0.05847763304902576,0.3774446682439786
24,g048_shrubs_bd,8,-0.2948672608865641,0.10695877818255875
24,g050_grass_nat,11,0.07170849627950437,0.3831840034129617
24,g051_shrubs_bd,9,0.27657192812418385,0.7154977627612117
24,g054_trees_be,10,0.06571052761075313,0.2910578822948434
24,g055_shrubs_bd,11,0.029373868036965844,0.17513456981363998
24,g057_grass_man,11,0.10289647977435679,0.36854034784892103
24,g058_shrubs_be,11,0.7908107105554107,0.9717183376881064
24,g059_grass_man,11,-0.3693708544568859,0.08865440564856178
24,g060_shrubs_be,11,-0.332297977048849,-0.15192707674789432
24,g061_grass_nat,11,-0.2273633945301481,0.16354131020780974
24,g062_grass_nat,11,0.28225034226405066,0.5795666455629702
24,g063_shrubs_bd,11,0.19380828102074688,0.6224897002157134
24,g064_shrubs_be,11,0.13319052168271595,0.4628485764711515
24,g065_shrubs_bd,11,0.18705679911053852,0.47344297743909525
24,g066_grass_nat,11,0.02707646637604111,0.48189324654554566
24,g067_grass_nat,11,-0.06453858176302085,0.1246884011289868
24,g068_grass_nat,9,0.0719629914151948,0.5707426950435914
25,g001_shrubs_nd,10,0.02889358633223449,0.3123487838593785
25,g002_grass_nat,10,-0.23031101256712638,0.47928291060097417
25,g004_grass_nat,10,-1.2773078624260639,0.1528450218929336
25,g005_grass_nat,10,0.6269849988647302,0.8079092488974292
25,g006_trees_ne,8,0.2217655641887587,0.6075614695083161
25,g007_shrubs_ne,9,-0.8040489087372744,-0.2591815522450242
25,g008_grass_nat,11,-1.4616935740385966,-0.2999632724344561
25,g009_grass_nat,11,-0.5201203153239764,0.1868659311205219
25,g010_shrubs_nd,9,-0.1588046802562586,0.1923788822715569
25,g011_shrubs_ne,11,-0.3707580078258814,0.0946760357048109
25,g013_grass_nat,9,-0.09933791632000144,0.11063354323354464
25,g014_trees_ne,8,0.2736965367143497,0.7295699643690301
25,g015_trees_nd,11,-0.18301026975233703,-0.20570410231094555
25,g016_grass_nat,10,-0.1630392675892025,-0.023621642792622702
25,g017_shrubs_nd,8,-0.22106551554028098,-0.10046241152873929
25,g018_trees_bd,11,-0.07397043145364757,0.21781623970187736
25,g019_trees_bd,11,-0.1927340760002354,0.09162366857109294
25,g020_trees_ne,10,-1.0281204154134773,-0.2309968704078018
25,g021_trees_bd,10,-0.06845556285155996,0.044262459037282466
25,g022_grass_man,11,0.02659381098420055,0.3129499052189415
25,g023_grass_nat,11,0.047284367022794704,0.5991710189925586
25,g024_trees_ne,10,-0.54353845268783,-0.29832173359635183
25,g025_grass_nat,11,-0.11567922729245939,0.3294017616619265
25,g026_grass_nat,11,-1.0889755620945913,0.13089023447529677
25,g027_grass_nat,8,-1.2404333739656073,-0.29417342658053863
25,g028_shrubs_ne,10,-0.04870464409067621,0.5459649610309448
25,g029_trees_bd,9,0.27620403209470723,0.7940281268326509
25,g030_grass_nat,11,-0.015210090753117633,0.2450392739244227
25,g032_shrubs_bd,11,0.37643705711130615,0.728216213039705
25,g033_grass_nat,11,0.053989255849483,0.25739847770560026
25,g034_grass_man,11,-0.21766871661968756,-0.19996562019833214
25,g035_grass_man,11,-0.17780363198077653,0.42451888067280463
25,g037_trees_be,11,-0.02939512126965438,-0.012600388086918058
25,g042_grass_nat,11,-0.46100160230826104,-0.14201122824345314
25,g045_grass_nat,11,0.25876277514743307,0.5283244276497334
25,g046_grass_man,11,-0.705648698024167,-0.08290326398027538
25,g047_trees_bd,9,-0.023152059089203147,0.10375794609815123
25,g048_shrubs_bd,10,0.1443112722506784,0.4633023340483534
25,g050_grass_nat,10,-0.30058236755690104,-0.43108985902378966
25,g051_shrubs_bd,9,-0.5854827488650949,-0.23648373412061255
25,g052_grass_nat,10,0.12594742186095298,0.4055763172906683
25,g054_trees_be,9,-0.15061758510341838,-0.17863376150237478
25,g055_shrubs_bd,11,0.015768124727279953,0.13458281444345868
25,g056_trees_bd,11,-0.6037396599363418,-0.35611843019654804
25,g057_grass_man,11,-0.12884817029879048,0.15435349041289745
25,g058_shrubs_be,11,0.7307256630482231,0.8933161956003337
25,g059_grass_man,11,-0.43986342836335135,-0.3452082465957076
25,g060_shrubs_be,11,-1.9302509021614127,-0.498213680466474
25,g061_grass_nat,11,0.009619239142991898,0.37988486290498774
25,g062_grass_nat,11,0.07087671325562916,0.31378909355621215
25,g063_shrubs_bd,11,-0.03320482434865468,0.10138279837692112
25,g064_shrubs_be,11,-0.03365124331347258,0.17474566319092533
25,g065_shrubs_bd,11,-0.22617690685033298,0.0589026003847711
25,g066_grass_nat,11,0.13260348240571018,0.6220317248239743
25,g067_grass_nat,11,0.1667406179767733,0.422600510309778
25,g068_grass_nat,11,-0.18256145564734716,-0.2344835972239399
26,g001_shrubs_nd,11,-0.06431399082349021,0.19916866323249585
26,g002_grass_nat,10,-0.28992912346102373,0.0011745763437317944
26,g004_grass_nat,11,0.28442771479983486,0.5821901981719356
26,g005_grass_nat,10,-0.1779190930561596,0.3395545541594246
26,g006_trees_ne,8,-0.16654205720715543,0.27286156215894203
26,g008_grass_nat,10,-0.12464189090854028,-0.08466341603907317
26,g009_grass_nat,11,-0.4561380979691927,-0.37077907566273766
26,g010_shrubs_nd,10,-0.27116593761429075,-0.2073452936018607
26,g011_shrubs_ne,11,-0.17366577717595533,0.17826364169565304
26,g012_trees_ne,9,-0.05522473241748571,0.46774746045411
26,g013_grass_nat,8,0.006266754617192616,0.3037798551413142
26,g014_trees_ne,8,-0.2550815464483689,0.04387528346871893
26,g015_trees_nd,11,0.030433769849528947,0.18574245925886085
26,g016_grass_nat,11,0.061951841166240085,0.3475548695790279
26,g017_shrubs_nd,8,-0.12529815176771675,0.2813766663798305
26,g018_trees_bd,8,-0.5925515541662953,-0.5138914140306332
26,g019_trees_bd,10,0.054677533994294314,0.7342750916850901
26,g020_trees_ne,8,-0.4016603631181397,-0.04278259080807496
26,g021_trees_bd,11,-1.315942516955876,0.16305883065620883
26,g022_grass_man,11,-0.109887557866575,0.23407297145805744
26,g023_grass_nat,10,0.4522239951423519,0.7265909093032519
26,g024_trees_ne,11,-0.15880944457580703,-0.22299524534272563
26,g025_grass_nat,11,0.08370021289216445,0.6364338321843633
26,g026_grass_nat,11,0.002887440834056232,0.29989065029885037
26,g027_grass_nat,10,-0.313640543803515,0.1076583747150237
26,g028_shrubs_ne,11,0.26474939558258215,0.5613428057062094
26,g030_grass_nat,10,0.04438955385361332,0.23407647951296237
26,g032_shrubs_bd,11,-0.09298646051389059,0.38904466575940977
26,g033_grass_nat,11,-0.06800329686439088,-0.025620749583640454
26,g034_grass_man,11,-0.739705889989577,-0.02648413708028479
26,g035_grass_man,11,-0.8305344487407247,-0.06517443694528134
26,g037_trees_be,11,-0.025317097685141787,-0.05544000657459566
26,g040_trees_be,9,-0.2701958653240726,-0.20903425829387964
26,g042_grass_nat,11,-0.5325596073060364,-0.1496030535538908
26,g044_grass_man,8,-0.1744220270320218,-0.03251473755230386
26,g045_grass_nat,11,0.3526318560163749,0.6694733390377385
26,g046_grass_man,11,-0.06292194665821782,0.5781477712297948
26,g050_grass_nat,9,-0.055402988447313506,0.32113778225216255
26,g051_shrubs_bd,10,-0.29821292913114594,-0.39580066469879915
26,g054_trees_be,8,-0.752674512231643,-0.5706977127030423
26,g055_shrubs_bd,10,0.015211354328492854,0.1902666713554318
26,g057_grass_man,11,-0.0231177069731614,0.2634193406093349
26,g058_shrubs_be,11,0.6088194712355065,0.8190929612759166
26,g059_grass_man,11,-0.37093454323375896,0.38029871386630226
26,g060_shrubs_be,11,-0.8271274045497001,-0.0770249715595385
26,g061_grass_nat,11,-0.17894002060485437,0.039659814072801676
26,g062_grass_nat,11,-0.3623874607572064,-0.2669454665372786
26,g063_shrubs_bd,11,-0.12907483803180186,-0.09237003861760815
26,g064_shrubs_be,11,-0.3306536313062034,-0.2368906262116291
26,g065_shrubs_bd,11,-0.13674671038590192,0.35082080826815654
26,g066_grass_nat,11,0.2573916441850741,0.6840117298166761
26,g067_grass_nat,11,-0.40033380868554325,-0.11148362893674743
26,g068_grass_nat,11,0.23825581835802923,0.5013059857513151
27,g001_shrubs_nd,8,-0.5936529079657762,0.403777048550429
27,g002_grass_nat,9,-0.6042875252987165,0.37638512660845963
27,g004_grass_nat,11,0.2090768201953378,0.6906523831662679
27,g005_grass_nat,10,-0.3413212869949551,0.18498496593422098
27,g007_shrubs_ne,10,-0.3050435796179105,-0.22260444971402785
27,g008_grass_nat,11,-0.030890230682598663,0.12820959977038432
27,g009_grass_nat,11,-1.5904102990074485,-0.04555499475972806
27,g010_shrubs_nd,9,0.10176235436961734,0.39110430070341695
27,g011_shrubs_ne,11,0.11524928518623812,0.3407684834281804
27,g013_grass_nat,9,-0.17950351810666376,-0.3892739585919606
27,g014_trees_ne,9,0.25141653989216883,0.6145237556769041
27,g015_trees_nd,11,0.030040124106960553,0.20736176685554703
27,g016_grass_nat,11,0.10078542328106999,0.32516157750206565
27,g017_shrubs_nd,9,-0.14845308236889454,0.4903878224231715
27,g018_trees_bd,9,0.08197245510314788,0.49996956338967885
27,g019_trees_bd,11,0.30321669473355617,0.5925106340128012
27,g020_trees_ne,10,-0.7165577283238636,-0.7094858454030596
27,g021_trees_bd,11,-0.1661533149168135,0.49626161648519274
27,g022_grass_man,10,-0.3868665290933275,0.27242967697488046
27,g023_grass_nat,11,0.07062073772329813,0.3906045963489334
27,g024_trees_ne,10,0.12760169808104382,0.43342746068003646
27,g025_grass_nat,11,0.36656395999671954,0.6900849237188942
27,g026_grass_nat,11,0.10486755820851346,0.3701458875127698
27,g027_grass_nat,10,0.25575753561535597,0.5182739418852853
27,g028_shrubs_ne,10,-0.7104935088094086,-0.1451645440999986
27,g029_trees_bd,9,-0.2453582247180417,0.002145436238461365
27,g030_grass_nat,11,-0.4068007115637402,-0.027933501572425933
27,g032_shrubs_bd,11,-0.27026316539835515,0.2707124483866047
27,g033_grass_nat,11,-0.5314834499053152,-0.12052144309969037
27,g034_grass_man,11,-0.7391484373073798,-0.015337440985844792
27,g035_grass_man,11,-1.3031120557648799,-0.03666546197887175
27,g036_trees_ne,10,0.013169311139428208,0.27064275094100065
27,g037_trees_be,10,-0.2820265342156594,-0.02458682281361392
27,g040_trees_be,9,-0.5050729592122247,-0.5091213810384189
27,g042_grass_nat,11,-1.3708368700177362,-0.13327230646274713
27,g045_grass_nat,9,-0.0892227072126055,0.13443904093820028
27,g046_grass_man,11,-0.2672202543938611,-0.010013472811364558
27,g048_shrubs_bd,9,-0.0131791458047672,0.26858480234193016
27,g049_trees_be,8,-0.2125064307792741,-0.3891119124452959
27,g050_grass_nat,9,-0.10372149279715948,0.2857730154177483
27,g051_shrubs_bd,8,-0.009284581777952994,0.15690010766397805
27,g052_grass_nat,8,-0.5519179773047418,-0.10651592707565319
27,g054_trees_be,10,-0.1311057174799488,-0.07977273486168975
27,g055_shrubs_bd,11,-0.0031729650138212495,0.28838235155288644
27,g056_trees_bd,8,-0.359407550950952,0.18904511453945727
27,g057_grass_man,11,-0.09018490139296853,0.19156249774561962
27,g058_shrubs_be,11,0.531789605554475,0.7562674128706501
27,g059_grass_man,11,-1.1950490256575574,0.47952559284912183
27,g060_shrubs_be,11,-3.0564946492881244,-0.23764399026601418
27,g061_grass_nat,11,-0.2859559255754174,0.01012499018786605
27,g062_grass_nat,11,0.23554485772533074,0.6959553959929972
27,g063_shrubs_bd,11,-0.15499022747600488,0.10422159858085857
27,g064_shrubs_be,11,0.0739941113035325,0.38771427520320967
27,g065_shrubs_bd,11,-0.043099527836902185,0.3692681939459435
27,g066_grass_nat,11,0.06319442434538824,0.2906608345305936
27,g067_grass_nat,11,-1.146529717194385,0.030984320145428595
27,g068_grass_nat,11,-0.3358212135609766,0.002051415536158781
28,g001_shrubs_nd,10,-0.3103397746417087,-0.06969353807600419
28,g002_grass_nat,11,0.012410448805703078,0.41319113503194577
28,g003_grass_man,9,-0.7155136194118044,-0.19701537236498734
28,g004_grass_nat,10,-0.2667449000690427,-0.15817993393006358
28,g005_grass_nat,11,-0.3616779898787341,0.42640827735932196
28,g007_shrubs_ne,10,-1.560238140393257,0.24391353478546515
28,g008_grass_nat,11,-0.011005444668930497,0.214745383699539
28,g009_grass_nat,11,-0.15481587216532078,0.19374886211905687
28,g010_shrubs_nd,11,-0.09749571837564819,0.37455808069471874
28,g011_shrubs_ne,11,0.030464275928488327,0.5519659592913081
28,g012_trees_ne,9,0.10540485772949981,0.46489625541054685
28,g013_grass_nat,11,-0.02820388442854105,0.44786269326722583
28,g014_trees_ne,9,-1.6092337148022806,0.24647466160350084
28,g015_trees_nd,11,-0.009680395374104922,0.1297069023169449
28,g016_grass_nat,10,-1.2956178945513144,-0.38701404155383495
28,g018_trees_bd,11,-0.05389107607455346,0.23396699843896374
28,g019_trees_bd,9,-11.272226737690637,-0.33131683626517827
28,g020_trees_ne,10,0.03549344623647277,0.25404717082938794
28,g021_trees_bd,11,-0.7404783546674187,0.223976432733478
28,g022_grass_man,11,0.1357495643850486,0.4697441971523399
28,g023_grass_nat,11,0.03541877929212012,0.3061007605378784
28,g024_trees_ne,11,-0.4714143238175439,-0.3269659986153115
28,g025_grass_nat,11,0.3526104478081,0.6292487092320475
28,g026_grass_nat,11,0.23759856717326244,0.4932665700901548
28,g027_grass_nat,9,-0.15416272240709628,-0.026578132168997314
28,g028_shrubs_ne,10,0.32022687338620226,0.6055271351400294
28,g029_trees_bd,8,-0.4411321063847007,-0.3209208164136495
28,g030_grass_nat,11,0.23696562645811647,0.4961564322743618
28,g032_shrubs_bd,11,-0.361536086580589,0.5702979463665437
28,g033_grass_nat,11,-0.30280697015879743,0.17484334382948669
28,g034_grass_man,10,-0.057179487657008865,0.6237949172211966
28,g035_grass_man,11,-0.4812927990403759,0.049642961926127945
28,g036_trees_ne,8,0.023206588942209172,0.2828686033771258
28,g037_trees_be,11,-0.4018932015785024,-0.3227421456292107
28,g042_grass_nat,11,-0.7284330367929046,-0.2567154811135906
28,g045_grass_nat,8,-1.5850420358670156,0.17325191633218742
28,g046_grass_man,10,-0.19129365393026654,0.1531007188162579
28,g050_grass_nat,10,0.03379211518694758,0.2392065051327333
28,g051_shrubs_bd,8,-0.061226196319051684,0.6312925662243755
28,g054_trees_be,9,0.016261646977879796,0.19752271550964653
28,g055_shrubs_bd,11,-0.4909791928650602,0.2955611873373918
28,g057_grass_man,11,-0.16264150880998396,0.02246341815294684
28,g058_shrubs_be,11,0.5630539560168603,0.7552121983329292
28,g059_grass_man,11,-0.1194627842149445,0.44997269436731363
28,g060_shrubs_be,11,-1.734021303972221,0.28503792221292956
28,g061_grass_nat,11,0.13655887566024305,0.4538808412320875
28,g062_grass_nat,11,0.1508554371244335,0.4314693619979982
28,g063_shrubs_bd,11,-2.214086506702844,0.23286729303148812
28,g064_shrubs_be,11,-0.15823231816870353,0.0846000425520441
28,g065_shrubs_bd,11,0.17683253649321917,0.4986909497934387
28,g066_grass_nat,11,-0.0990261858483017,0.25692602529571307
28,g067_grass_nat,11,-0.8042820250800542,0.014188987841149876
28,g068_grass_nat,11,-0.2760688017591917,-0.03043024069471815
29,g001_shrubs_nd,9,-0.32431855312691127,-0.18889146237207433
29,g002_grass_nat,9,-0.06510665224653334,0.263092830993547
29,g004_grass_nat,9,-1.1752228654219672,-0.4508204438846389
29,g005_grass_nat,10,-0.3069425193534474,0.5526383703166083
29,g006_trees_ne,10,0.08278853633255945,0.35214117626695557
29,g007_shrubs_ne,11,-0.465831533752491,-0.053044076289690274
29,g008_grass_nat,11,-8.761789032547988,-0.054845047873711444
29,g009_grass_nat,11,-0.12617798017866644,0.3491210381684532
29,g010_shrubs_nd,11,0.10675928350546249,0.33202032550910626
29,g011_shrubs_ne,11,-0.2348728314697448,-0.1032242353449967
29,g013_grass_nat,11,0.09087802451840321,0.5099426636146939
29,g014_trees_ne,11,0.2107795724417828,0.4644173857070521
29,g015_trees_nd,10,-0.11991916161969729,0.1404667147465946
29,g016_grass_nat,11,0.5254236482768432,0.8153971357319283
29,g018_trees_bd,11,0.6097659210689397,0.7812194470884458
29,g019_trees_bd,11,-0.5271153544766709,-0.18026298386069475
29,g020_trees_ne,9,0.16394425962589976,0.5264368483700723
29,g021_trees_bd,11,-1.5103261243706343,0.22392586455871194
29,g022_grass_man,11,-0.24411811965736008,0.14131966940873833
29,g023_grass_nat,11,0.3538833988492073,0.6050577608343682
29,g024_trees_ne,11,0.12768058641980928,0.44199138357592654
29,g025_grass_nat,11,-0.127013125460824,0.4287412676074165
29,g026_grass_nat,11,0.2228985057767353,0.5335669299776356
29,g027_grass_nat,10,-0.5801768608224367,0.19880234455017398
29,g028_shrubs_ne,10,-0.2327135601550776,-0.18378757032116397
29,g030_grass_nat,11,-0.33474800546138783,0.004330031891268835
29,g032_shrubs_bd,11,-0.23580106876429396,0.2629409643661134
