RMSE,MAE,MAPE,R2,Pearson_r,pixel_id
0.11267014338746972,0.08619930346806844,14.111761431735736,0.25840602073903385,0.7393312348039813,px059_shrubs_bd
0.23280780766428258,0.15471936961015065,22.581459478707806,0.977527428759161,0.9893784286734131,px060_grass_nat
0.0917655612257129,0.06860942507369651,26.466772407609483,0.9045637267067391,0.9803811371930317,px061_grass_nat
0.13456714262107666,0.12366113861401876,20.251782470002087,0.5859128856626739,0.7867213056468401,px062_shrubs_nd
0.31178369593573296,0.2191066997125745,73.90514917556091,0.9170499398537818,0.9625421716654251,px063_trees_bd
0.13416660923400653,0.09580442905426026,11.78314168608104,0.5937151954943407,0.8619440167069297,px064_shrubs_bd
0.15486356267540133,0.12668301992946202,13.553827828608211,0.9376977526189998,0.9722495332738338,px065_trees_ne
0.1932021122382324,0.1414908296532101,54.36512757847949,0.9380206278109317,0.9790772906703542,px066_grass_man
0.32761577569879247,0.18903778675529692,33.73898372352007,0.9209891189581262,0.9705093299259452,px067_grass_man
0.34758062392394024,0.267289349105623,38.71735892066148,0.567134246652518,0.8301412646536503,px068_trees_nd
0.2238027365867587,0.15104328786385143,919.4796573855588,0.9306792556780121,0.9681745761312927,px069_trees_bd
