site,lat,lon,date,raw_ground_truth,AELSTM,BiLSTM,LSTM,GRU,RNN,CNN,RF,SVM,Chronos-2 (zero-shot),Chronos-2 (LoRA fine-tuned)
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-02-02,0.6047395991534849,0.5276662233959767,0.528489874235846,0.4961174918146217,0.5133668038069733,0.5070182429754334,0.54347608513959,0.5661229965292816,0.5395511015597214,0.56968236,0.5390625
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-02-10,0.6047395991534849,0.5574551879193335,0.532119521839013,0.5186416799052183,0.517158081580296,0.516781055347226,0.5675480767149682,0.5900911462834157,0.5692547700800964,0.5988991,0.57421875
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-02-18,0.624260492663151,0.5890939318979052,0.5554137073372089,0.556281452467811,0.5371176571225657,0.5466958387094757,0.608703647749499,0.6465250856653727,0.5384708058802886,0.6280625,0.62890625
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-02-26,0.7047395991534848,0.6293668250047727,0.5890855511467058,0.6048433192361311,0.5578980573237284,0.559373030418128,0.7038980287008082,0.6771479279571326,0.5407204215693363,0.6680013,0.69140625
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-03-06,0.724260492663151,0.7008405311681456,0.661584760058357,0.674059073045443,0.6093676340329713,0.6141720634591641,0.8660573694619517,0.7145640551064488,0.599854154545247,0.6851311,0.84765625
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-03-14,0.8047395991534847,0.8086575751598601,0.7560847414983876,0.7853144155636403,0.702663192976831,0.7010301884479132,1.0293632986905692,0.8153664153146979,0.6834296347880158,0.7720567,0.7890625
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-03-22,0.9,0.9548905940069896,0.8951511521401956,0.9764657182545003,0.8830302193460394,0.8802022781186911,1.200536885473378,0.9501670584431594,0.862544849614223,0.85957646,0.87109375
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-03-30,0.9047395991534848,1.1082459018477304,1.0478779720951932,1.2179992807542466,1.1014196479769984,1.1010756557900796,1.2987064037629492,1.077026002025221,1.1545344635418344,1.0018796,1.0
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-04-07,1.1751578811129035,1.2409992696140733,1.190639501902922,1.44160069562235,1.3172267490878715,1.346348891367607,1.4943846029523025,1.3357497412656243,1.4763882103516452,1.2553141,1.21875
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-04-15,1.7508782591215335,1.5081519573006337,1.5076261507306357,1.6676091952316678,1.5351993502519432,1.5478172214976138,1.672268306148149,1.5725891102574037,1.9223775572599613,1.87348,1.6953125
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-04-23,2.1556369876032373,1.986868602081256,2.0523857748974303,1.9922875156175583,2.032396519565324,1.9312063321083373,1.9945442357958307,2.55149703614325,2.546218102606142,2.5510166,2.453125
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-05-01,4.043718075953359,2.774841811540153,2.890254984570537,2.6056045401138,2.890135600427431,2.682415171227647,2.920276106659207,3.247651374548727,3.286794003946364,3.399618,3.375
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-05-09,4.857406712939722,3.751231832239063,3.8076875451866754,3.57274674902483,3.8892696303556016,3.4924999512441985,3.7955319550036624,4.00075899383116,4.09468046079982,4.3875875,4.59375
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-05-17,4.838454238560585,4.510727464264262,4.580985423649214,4.527507899141816,4.648685464329707,4.502664418834967,4.56907266988835,4.601249219799496,4.868466791485881,4.7960706,4.84375
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-05-25,5.216556941927468,4.857445615195207,4.941883844726205,4.958425198384014,5.002623304816627,4.980369036567605,4.9248349128767375,5.1143987199694,5.269733975497657,5.062265,5.0625
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-06-02,4.999980870671782,4.996829027506652,5.064889880551501,5.081797992310805,5.081051958766466,5.079127417534216,5.1056078531558455,5.304889337469506,5.277559762171433,5.1939073,5.21875
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-06-10,5.180479106490335,5.049473210013808,5.084241377341929,5.082753691322722,5.0484010997273545,5.092221495384793,5.136010910622395,5.239485685397163,5.134969559000922,5.244171,5.375
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-06-18,5.195260400846516,5.039553529929076,5.054249514538659,5.041774106284206,5.020445495427866,5.064145411674831,5.051200916053362,5.166104064012804,4.93939081925102,5.2213254,5.34375
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-06-26,5.376340262889015,5.037057884997824,4.991929427169523,4.997009590155597,4.933954421915801,5.001615032971048,5.060614895547636,5.054356540478439,4.776156026464779,5.127969,5.0625
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-07-04,5.283980503405239,5.000342958156561,4.910272863819577,4.946875760455776,4.879053049830072,4.90246423335318,5.068566536638934,4.863813626993566,4.578887105661155,5.039954,4.90625
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-07-12,5.13960428391506,4.93160522987832,4.808215537540709,4.857958200323406,4.811762013278123,4.779693836478759,5.086330834546438,4.607424813479011,4.480984416844716,4.8943033,4.8125
