site,model,predictor_set,n_predictors,predictors,RMSE,MAE,R2,Pearson_r,baseline_RMSE,baseline_MAE,baseline_R2,baseline_Pearson_r,delta_RMSE,delta_MAE,delta_R2,delta_Pearson_r
low_amplitude,GRU,no_srad,6,"tmmx,tmmn,pr,vpd,sph,vs",0.068669449453595,0.0504775639174653,0.3572887939603046,0.7242614760493757,0.07182426568484,0.0524197067503477,0.2968772820944977,0.7690328789682764,-0.003154816231245,-0.0019421428328823959,0.0604115118658069,-0.04477140291890069
low_amplitude,RNN,no_srad,6,"tmmx,tmmn,pr,vpd,sph,vs",0.0691011472284225,0.0531893570016709,0.3491824488203595,0.6883499258013147,0.0671511547155583,0.0479464851796242,0.3853955345903801,0.7610653627473861,0.001949992512864207,0.005242871822046698,-0.03621308577002064,-0.07271543694607141
low_amplitude,CNN,no_srad,6,"tmmx,tmmn,pr,vpd,sph,vs",0.0831883332573504,0.0728730921770676,0.0567787271297957,0.5997565490474621,0.0703073903552575,0.0500926905721079,0.3262625358479764,0.7542434802255028,0.012880942902092893,0.0227804016049597,-0.2694838087181807,-0.1544869311780407
low_amplitude,RF,no_srad,6,"tmmx,tmmn,pr,vpd,sph,vs",0.0651185781723728,0.0471617106120945,0.4220389652661185,0.7010713322451,0.0651450906521918,0.0461671385848436,0.4215682455406119,0.7197717509832838,-2.6512479818996404e-05,0.000994572027250902,0.00047071972550660757,-0.018700418738183844
low_amplitude,SVM,no_srad,6,"tmmx,tmmn,pr,vpd,sph,vs",0.0645683764198899,0.0498960927958897,0.4317643547357872,0.6730783761526179,0.0626703044119784,0.0464279797608894,0.4646813801933673,0.718749904286346,0.0018980720079114916,0.003468113035000296,-0.032917025457580074,-0.0456715281337281
low_amplitude,AELSTM,no_temperature,5,"pr,srad,vpd,sph,vs",0.0739399421961022,0.055051810311879,0.2548444258518789,0.7605343262336102,0.0682659543083499,0.0486522142443846,0.3648196232241565,0.748469280107476,0.005673987887752294,0.006399596067494399,-0.10997519737227762,0.012065046126134127
low_amplitude,BiLSTM,no_temperature,5,"pr,srad,vpd,sph,vs",0.0745700100845309,0.0550031182605628,0.2420908595022555,0.7262380427075068,0.0674278416300866,0.048399917624339,0.3803203172331794,0.7499036870676254,0.007142168454444306,0.006603200636223799,-0.13822945773092388,-0.023665644360118643
low_amplitude,LSTM,no_temperature,5,"pr,srad,vpd,sph,vs",0.074969327145174,0.0558746766555958,0.233952027984586,0.7580704220525232,0.0673323752265369,0.046312187995349,0.3820737979902373,0.7557326918867313,0.0076369519186371,0.009562488660246796,-0.14812177000565127,0.0023377301657918625
low_amplitude,GRU,no_temperature,5,"pr,srad,vpd,sph,vs",0.0746727914857001,0.0553639623728629,0.2400001356787099,0.7424052027408106,0.07182426568484,0.0524197067503477,0.2968772820944977,0.7690328789682764,0.002848525800860091,0.002944255622515206,-0.05687714641578781,-0.02662767622746587
low_amplitude,RNN,no_temperature,5,"pr,srad,vpd,sph,vs",0.069373589234379,0.0554103877292352,0.3440404336016346,0.712026572321473,0.0671511547155583,0.0479464851796242,0.3853955345903801,0.7610653627473861,0.002222434518820704,0.007463902549610997,-0.04135510098874551,-0.04903879042591308
low_amplitude,CNN,no_temperature,5,"pr,srad,vpd,sph,vs",0.0719844391402543,0.0519651094285001,0.2937377533711673,0.7548264045456073,0.0703073903552575,0.0500926905721079,0.3262625358479764,0.7542434802255028,0.001677048784996804,0.001872418856392201,-0.03252478247680907,0.0005829243201045387
low_amplitude,RF,no_temperature,5,"pr,srad,vpd,sph,vs",0.0674370861149565,0.0461911095513981,0.3801503870673802,0.736891657490755,0.0651450906521918,0.0461671385848436,0.4215682455406119,0.7197717509832838,0.0022919954627646927,2.397096655450126e-05,-0.041417858473231706,0.017119906507471194
low_amplitude,SVM,no_temperature,5,"pr,srad,vpd,sph,vs",0.0692927967313568,0.0498254614415988,0.3455674053468809,0.7051037599314391,0.0626703044119784,0.0464279797608894,0.4646813801933673,0.718749904286346,0.0066224923193783924,0.0033974816807093994,-0.11911397484648639,-0.013646144354906853
low_amplitude,AELSTM,no_tmmn,6,"tmmx,pr,srad,vpd,sph,vs",0.0717118487488486,0.0522600910170897,0.2990765678976522,0.7418576960415162,0.0682659543083499,0.0486522142443846,0.3648196232241565,0.748469280107476,0.003445894440498698,0.0036078767727050973,-0.06574305532650432,-0.006611584065959852
low_amplitude,BiLSTM,no_tmmn,6,"tmmx,pr,srad,vpd,sph,vs",0.0706254093816338,0.0511909999547459,0.3201537637318539,0.7460710924381292,0.0674278416300866,0.048399917624339,0.3803203172331794,0.7499036870676254,0.003197567751547198,0.0027910823304069035,-0.06016655350132549,-0.0038325946294962554
low_amplitude,LSTM,no_tmmn,6,"tmmx,pr,srad,vpd,sph,vs",0.0728477533128481,0.0532114982569537,0.2766956687786499,0.7678900541346807,0.0673323752265369,0.046312187995349,0.3820737979902373,0.7557326918867313,0.005515378086311196,0.006899310261604695,-0.1053781292115874,0.012157362247949388
low_amplitude,GRU,no_tmmn,6,"tmmx,pr,srad,vpd,sph,vs",0.0719787510438402,0.0524441898877076,0.2938493644104569,0.7458069834873271,0.07182426568484,0.0524197067503477,0.2968772820944977,0.7690328789682764,0.00015448535900020044,2.4483137359899987e-05,-0.003027917684040815,-0.023225895480949332
low_amplitude,RNN,no_tmmn,6,"tmmx,pr,srad,vpd,sph,vs",0.0680077709430938,0.0540087442253266,0.3696150705673996,0.718144714260674,0.0671511547155583,0.0479464851796242,0.3853955345903801,0.7610653627473861,0.0008566162275355088,0.006062259045702401,-0.0157804640229805,-0.042920648486712065
low_amplitude,CNN,no_tmmn,6,"tmmx,pr,srad,vpd,sph,vs",0.0714305925625288,0.0516306425105959,0.3045638747231047,0.7517654366642008,0.0703073903552575,0.0500926905721079,0.3262625358479764,0.7542434802255028,0.001123202207271301,0.0015379519384880053,-0.021698661124871677,-0.00247804356130199
low_amplitude,RF,no_tmmn,6,"tmmx,pr,srad,vpd,sph,vs",0.0664816847158886,0.0458462892579738,0.3975891658504874,0.7393587030298904,0.0651450906521918,0.0461671385848436,0.4215682455406119,0.7197717509832838,0.0013365940636967943,-0.0003208493268698001,-0.023979079690124472,0.019586952046606543
low_amplitude,SVM,no_tmmn,6,"tmmx,pr,srad,vpd,sph,vs",0.0666516044696364,0.0507628739043222,0.3945058410729147,0.6691304023774894,0.0626703044119784,0.0464279797608894,0.4646813801933673,0.718749904286346,0.0039813000576579965,0.004334894143432799,-0.0701755391204526,-0.049619501908856556
low_amplitude,AELSTM,no_tmmx,6,"tmmn,pr,srad,vpd,sph,vs",0.0707247190020416,0.0522235964526894,0.3182404936946876,0.7687571989257048,0.0682659543083499,0.0486522142443846,0.3648196232241565,0.748469280107476,0.0024587646936916896,0.003571382208304795,-0.04657912952946891,0.02028791881822878
low_amplitude,BiLSTM,no_tmmx,6,"tmmn,pr,srad,vpd,sph,vs",0.0724042971656876,0.0536909132113249,0.2854750052219216,0.7520078127075598,0.0674278416300866,0.048399917624339,0.3803203172331794,0.7499036870676254,0.004976455535600999,0.005290995586985904,-0.09484531201125779,0.00210412563993434
low_amplitude,LSTM,no_tmmx,6,"tmmn,pr,srad,vpd,sph,vs",0.0732423861816085,0.0541136752550154,0.2688378338824699,0.7547236510313984,0.0673323752265369,0.046312187995349,0.3820737979902373,0.7557326918867313,0.0059100109550715985,0.007801487259666395,-0.11323596410776737,-0.0010090408553329322
low_amplitude,GRU,no_tmmx,6,"tmmn,pr,srad,vpd,sph,vs",0.0734467204917903,0.0545400211018345,0.2647524967552896,0.7653845326368385,0.07182426568484,0.0524197067503477,0.2968772820944977,0.7690328789682764,0.0016224548069502936,0.002120314351486803,-0.032124785339208095,-0.003648346331437957
low_amplitude,RNN,no_tmmx,6,"tmmn,pr,srad,vpd,sph,vs",0.0721737526136574,0.053740068590945,0.2900180390145432,0.7154990523410607,0.0671511547155583,0.0479464851796242,0.3853955345903801,0.7610653627473861,0.005022597898099099,0.005793583411320802,-0.09537749557583691,-0.045566310406325417
low_amplitude,CNN,no_tmmx,6,"tmmn,pr,srad,vpd,sph,vs",0.0724089688803874,0.0527520574408197,0.2853827962027805,0.7325997924906104,0.0703073903552575,0.0500926905721079,0.3262625358479764,0.7542434802255028,0.0021015785251299046,0.0026593668687118002,-0.04087973964519587,-0.021643687734892447
low_amplitude,RF,no_tmmx,6,"tmmn,pr,srad,vpd,sph,vs",0.0657456238292859,0.0464159090303122,0.4108546663294572,0.719831645335377,0.0651450906521918,0.0461671385848436,0.4215682455406119,0.7197717509832838,0.0006005331770941036,0.00024877044546860183,-0.010713579211154678,5.9894352093192715e-05
low_amplitude,SVM,no_tmmx,6,"tmmn,pr,srad,vpd,sph,vs",0.0640736488236028,0.0464877104275445,0.4404387208073681,0.7195350381189106,0.0626703044119784,0.0464279797608894,0.4646813801933673,0.718749904286346,0.0014033444116243882,5.973066665510007e-05,-0.024242659385999177,0.0007851338325646218
low_amplitude,AELSTM,no_vpd,6,"tmmx,tmmn,pr,srad,sph,vs",0.0682256103368674,0.0478505047779772,0.3655701621157304,0.7638951706779932,0.0682659543083499,0.0486522142443846,0.3648196232241565,0.748469280107476,-4.034397148250379e-05,-0.0008017094664074034,0.0007505388915738931,0.015425890570517131
low_amplitude,BiLSTM,no_vpd,6,"tmmx,tmmn,pr,srad,sph,vs",0.0673960115069834,0.0481348381178807,0.3809052336273929,0.7372538505246778,0.0674278416300866,0.048399917624339,0.3803203172331794,0.7499036870676254,-3.183012310319089e-05,-0.0002650795064583003,0.0005849163942135416,-0.012649836542947601
low_amplitude,LSTM,no_vpd,6,"tmmx,tmmn,pr,srad,sph,vs",0.0671635225093209,0.0472365275885182,0.3851691199798257,0.7688638000027314,0.0673323752265369,0.046312187995349,0.3820737979902373,0.7557326918867313,-0.00016885271721600592,0.0009243395931691975,0.003095321989588451,0.013131108116000045
low_amplitude,GRU,no_vpd,6,"tmmx,tmmn,pr,srad,sph,vs",0.0682828760365598,0.0485499648606147,0.3645046878524451,0.7580238590041187,0.07182426568484,0.0524197067503477,0.2968772820944977,0.7690328789682764,-0.0035413896482801993,-0.0038697418897329985,0.0676274057579474,-0.011009019964157707
low_amplitude,RNN,no_vpd,6,"tmmx,tmmn,pr,srad,sph,vs",0.0684889510475608,0.0547504695740063,0.3606631004252695,0.6869687478169716,0.0671511547155583,0.0479464851796242,0.3853955345903801,0.7610653627473861,0.0013377963320024971,0.0068039843943820955,-0.024732434165110617,-0.07409661493041453
low_amplitude,CNN,no_vpd,6,"tmmx,tmmn,pr,srad,sph,vs",0.068880575930232,0.0483479060424483,0.3533306451665997,0.7676398377200919,0.0703073903552575,0.0500926905721079,0.3262625358479764,0.7542434802255028,-0.0014268144250254994,-0.0017447845296596001,0.0270681093186233,0.013396357494589117
low_amplitude,RF,no_vpd,6,"tmmx,tmmn,pr,srad,sph,vs",0.0651439542184065,0.0462795988044773,0.4215884264521135,0.7184129209926661,0.0651450906521918,0.0461671385848436,0.4215682455406119,0.7197717509832838,-1.136433785298152e-06,0.00011246021963370184,2.0180911501577192e-05,-0.0013588299906177603
low_amplitude,SVM,no_vpd,6,"tmmx,tmmn,pr,srad,sph,vs",0.0630723594900713,0.0462187678948495,0.4577907816234777,0.7119777437584122,0.0626703044119784,0.0464279797608894,0.4646813801933673,0.718749904286346,0.00040205507809289165,-0.00020921186603990033,-0.0068905985698896055,-0.006772160527933835
low_amplitude,AELSTM,no_vs,6,"tmmx,tmmn,pr,srad,vpd,sph",0.0666859570773308,0.046435412854161,0.3938815301125283,0.756363568972172,0.0682659543083499,0.0486522142443846,0.3648196232241565,0.748469280107476,-0.0015799972310191063,-0.002216801390223601,0.02906190688837179,0.007894288864696009
low_amplitude,BiLSTM,no_vs,6,"tmmx,tmmn,pr,srad,vpd,sph",0.0645628156681222,0.0460791393891855,0.4318622255970152,0.7440713296425687,0.0674278416300866,0.048399917624339,0.3803203172331794,0.7499036870676254,-0.0028650259619643903,-0.0023207782351534964,0.05154190836383582,-0.005832357425056722
low_amplitude,LSTM,no_vs,6,"tmmx,tmmn,pr,srad,vpd,sph",0.0654933079622295,0.0455354095194089,0.4153679849117881,0.7557189920294689,0.0673323752265369,0.046312187995349,0.3820737979902373,0.7557326918867313,-0.0018390672643073952,-0.0007767784759401056,0.03329418692155084,-1.3699857262405857e-05
low_amplitude,GRU,no_vs,6,"tmmx,tmmn,pr,srad,vpd,sph",0.0651148659382974,0.0469083204975342,0.4221048593796649,0.7597978254159446,0.07182426568484,0.0524197067503477,0.2968772820944977,0.7690328789682764,-0.006709399746542596,-0.005511386252813499,0.1252275772851672,-0.009235053552331784
low_amplitude,RNN,no_vs,6,"tmmx,tmmn,pr,srad,vpd,sph",0.0663530086525424,0.0459169554954795,0.3999188552551268,0.7310556796896774,0.0671511547155583,0.0479464851796242,0.3853955345903801,0.7610653627473861,-0.0007981460630158976,-0.0020295296841447014,0.014523320664746708,-0.03000968305770868
low_amplitude,CNN,no_vs,6,"tmmx,tmmn,pr,srad,vpd,sph",0.0705378266624228,0.0505423422749101,0.3218388757325875,0.7553624103205839,0.0703073903552575,0.0500926905721079,0.3262625358479764,0.7542434802255028,0.00023043630716529373,0.0004496517028022007,-0.004423660115388861,0.0011189300950811276
low_amplitude,RF,no_vs,6,"tmmx,tmmn,pr,srad,vpd,sph",0.0631772799010093,0.0441597501109605,0.4559853590411989,0.7280188189323307,0.0651450906521918,0.0461671385848436,0.4215682455406119,0.7197717509832838,-0.0019678107511825055,-0.0020073884738830983,0.034417113500587015,0.008247067949046838
low_amplitude,SVM,no_vs,6,"tmmx,tmmn,pr,srad,vpd,sph",0.0656215302158957,0.0483006962643209,0.4130765686531887,0.6667205582543964,0.0626703044119784,0.0464279797608894,0.4646813801933673,0.718749904286346,0.0029512258039172956,0.0018727165034315013,-0.0516048115401786,-0.05202934603194964
low_amplitude,AELSTM,top3_essential,3,"tmmx,tmmn,srad",0.0630539177196353,0.0423162561886594,0.4581078091189954,0.7654840754694814,0.0682659543083499,0.0486522142443846,0.3648196232241565,0.748469280107476,-0.005212036588714608,-0.006335958055725205,0.0932881858948389,0.01701479536200534
low_amplitude,BiLSTM,top3_essential,3,"tmmx,tmmn,srad",0.0614303143506612,0.0424085594921088,0.48565536225561,0.7583825339712674,0.0674278416300866,0.048399917624339,0.3803203172331794,0.7499036870676254,-0.005997527279425395,-0.005991358132230201,0.10533504502243063,0.008478846903641979
low_amplitude,LSTM,top3_essential,3,"tmmx,tmmn,srad",0.0616185543149917,0.0417235737559584,0.4824983359686732,0.7675671128694178,0.0673323752265369,0.046312187995349,0.3820737979902373,0.7557326918867313,-0.005713820911545202,-0.004588614239390602,0.10042453797843592,0.0118344209826865
low_amplitude,GRU,top3_essential,3,"tmmx,tmmn,srad",0.0608193679945626,0.0400045511154877,0.4958351696083252,0.7710823719098165,0.07182426568484,0.0524197067503477,0.2968772820944977,0.7690328789682764,-0.011004897690277404,-0.012415155634859995,0.19895788751382748,0.0020494929415401097
low_amplitude,RNN,top3_essential,3,"tmmx,tmmn,srad",0.0611519751911899,0.0423201191615563,0.4903057673017118,0.7327186855607531,0.0671511547155583,0.0479464851796242,0.3853955345903801,0.7610653627473861,-0.005999179524368396,-0.005626366018067902,0.10491023271133171,-0.028346677186632974
low_amplitude,CNN,top3_essential,3,"tmmx,tmmn,srad",0.0690627171969859,0.048608183431244,0.3499061411218855,0.7548562584868586,0.0703073903552575,0.0500926905721079,0.3262625358479764,0.7542434802255028,-0.0012446731582716059,-0.0014845071408639,0.02364360527390913,0.0006127782613557509
low_amplitude,RF,top3_essential,3,"tmmx,tmmn,srad",0.0592047461447337,0.0413807947808637,0.5222487987355368,0.7559930407369005,0.0651450906521918,0.0461671385848436,0.4215682455406119,0.7197717509832838,-0.0059403445074581035,-0.004786343803979902,0.10068055319492486,0.036221289753616714
low_amplitude,SVM,top3_essential,3,"tmmx,tmmn,srad",0.065547046367633,0.0483149735687367,0.4144081897084417,0.6909688171830045,0.0626703044119784,0.0464279797608894,0.4646813801933673,0.718749904286346,0.0028767419556545992,0.0018869938078472995,-0.05027319048492562,-0.027781087103341484
high_amplitude_deciduous,AELSTM,drop_least_important_pair,5,"tmmx,tmmn,srad,vpd,sph",0.5119900483348754,0.3350579314782062,0.9344539318522138,0.967541834471326,0.5131185490276505,0.3333454675486489,0.9341646672364492,0.966832290323584,-0.0011285006927751473,0.001712463929557262,0.00028926461576461726,0.0007095441477420472
high_amplitude_deciduous,BiLSTM,drop_least_important_pair,5,"tmmx,tmmn,srad,vpd,sph",0.3625507489375352,0.2697047666760341,0.9671329126339814,0.9845159236012406,0.4152603391336414,0.2862535212722756,0.956881413587146,0.9794111563358704,-0.052709590196106215,-0.0165487545962415,0.010251499046835422,0.005104767265370236
high_amplitude_deciduous,LSTM,drop_least_important_pair,5,"tmmx,tmmn,srad,vpd,sph",0.4172541124788344,0.2987600835507245,0.9564663724227772,0.9796948048163708,0.4841476706470805,0.3293260085174674,0.9413889773009724,0.9710134503651208,-0.06689355816824605,-0.03056592496674293,0.015077395121804837,0.008681354451250067
high_amplitude_deciduous,GRU,drop_least_important_pair,5,"tmmx,tmmn,srad,vpd,sph",0.3910792711516377,0.2839195763002639,0.9617568902106114,0.9819529910670226,0.393047223676,0.2864433105708777,0.9613710350157588,0.9819227885206468,-0.001967952524362271,-0.002523734270613809,0.00038585519485256903,3.0202546375757144e-05
high_amplitude_deciduous,RNN,drop_least_important_pair,5,"tmmx,tmmn,srad,vpd,sph",0.4064210341156345,0.2936113265978741,0.958697536210412,0.9805773951533828,0.4260640456792504,0.2955901090790109,0.95460862069852,0.9791241216637164,-0.019643011563615864,-0.0019787824811368093,0.004088915511891944,0.0014532734896663957
high_amplitude_deciduous,CNN,drop_least_important_pair,5,"tmmx,tmmn,srad,vpd,sph",0.442101987162971,0.3284708390810975,0.9511270515875117,0.976168820194246,0.487907218404951,0.3438821474669494,0.9404751797263274,0.9704944319630406,-0.04580523124197999,-0.015411308385851918,0.010651871861184214,0.005674388231205363
high_amplitude_deciduous,RF,drop_least_important_pair,5,"tmmx,tmmn,srad,vpd,sph",0.4166728786909162,0.2828675647236986,0.9565875723862958,0.9792245152670176,0.4141766503085155,0.2858543115812303,0.9571061697454496,0.9792283392968696,0.002496228382400656,-0.002986746857531697,-0.0005185973591538273,-3.82402985199537e-06
high_amplitude_deciduous,SVM,drop_least_important_pair,5,"tmmx,tmmn,srad,vpd,sph",0.4531337248921303,0.3586733177994845,0.9486575748883632,0.9800976176508815,0.4435991550983559,0.3355054587665454,0.950795476931212,0.9770896915210188,0.009534569793774372,0.02316785903293911,-0.002137902042848805,0.0030079261298627813
high_amplitude_deciduous,AELSTM,no_moisture,5,"tmmx,tmmn,pr,srad,vs",0.465311189500727,0.3211454892085156,0.9458609540085888,0.97316851186617,0.5131185490276505,0.3333454675486489,0.9341646672364492,0.966832290323584,-0.047807359526923554,-0.01219997834013331,0.01169628677213963,0.006336221542586062
high_amplitude_deciduous,BiLSTM,no_moisture,5,"tmmx,tmmn,pr,srad,vs",0.4329560497877602,0.2942687721057687,0.9531282432612584,0.9766828105730884,0.4152603391336414,0.2862535212722756,0.956881413587146,0.9794111563358704,0.01769571065411879,0.008015250833493082,-0.0037531703258875115,-0.002728345762782025
high_amplitude_deciduous,LSTM,no_moisture,5,"tmmx,tmmn,pr,srad,vs",0.4706316063346201,0.3126152017857909,0.944615812902796,0.9734356528976637,0.4841476706470805,0.3293260085174674,0.9413889773009724,0.9710134503651208,-0.013516064312460385,-0.01671080673167652,0.0032268356018235744,0.002422202532542883
high_amplitude_deciduous,GRU,no_moisture,5,"tmmx,tmmn,pr,srad,vs",0.449642830537607,0.2961564338819707,0.9494456009561,0.9765273188504616,0.393047223676,0.2864433105708777,0.9613710350157588,0.9819227885206468,0.05659560686160703,0.00971312331109303,-0.011925434059658846,-0.005395469670185227
high_amplitude_deciduous,RNN,no_moisture,5,"tmmx,tmmn,pr,srad,vs",0.5090156183567351,0.3385816672750876,0.9352133054757,0.9703284583942946,0.4260640456792504,0.2955901090790109,0.95460862069852,0.9791241216637164,0.08295157267748476,0.042991558196076696,-0.01939531522282001,-0.008795663269421827
high_amplitude_deciduous,CNN,no_moisture,5,"tmmx,tmmn,pr,srad,vs",0.4778855841180496,0.3309740153487914,0.942895351106267,0.9726253350304026,0.487907218404951,0.3438821474669494,0.9404751797263274,0.9704944319630406,-0.010021634286901393,-0.012908132118158,0.0024201713799395508,0.0021309030673619667
high_amplitude_deciduous,RF,no_moisture,5,"tmmx,tmmn,pr,srad,vs",0.4225894738361178,0.2936431156363011,0.9553459395172412,0.978561896918346,0.4141766503085155,0.2858543115812303,0.9571061697454496,0.9792283392968696,0.008412823527602253,0.007788804055070764,-0.0017602302282083704,-0.0006664423785235352
high_amplitude_deciduous,SVM,no_moisture,5,"tmmx,tmmn,pr,srad,vs",0.4793162099758478,0.3746753052575931,0.9425529357916412,0.9722853618374112,0.4435991550983559,0.3355054587665454,0.950795476931212,0.9770896915210188,0.03571705487749188,0.03916984649104771,-0.008242541139570791,-0.0048043296836075555
high_amplitude_deciduous,AELSTM,no_pr,6,"tmmx,tmmn,srad,vpd,sph,vs",0.488044445576888,0.3113820860216543,0.9404416915091016,0.9701981242042972,0.5131185490276505,0.3333454675486489,0.9341646672364492,0.966832290323584,-0.025074103450762553,-0.02196338152699462,0.006277024272652421,0.0033658338807132093
high_amplitude_deciduous,BiLSTM,no_pr,6,"tmmx,tmmn,srad,vpd,sph,vs",0.3754392499363127,0.2689559061895288,0.9647545586592584,0.9834019622319792,0.4152603391336414,0.2862535212722756,0.956881413587146,0.9794111563358704,-0.039821089197328685,-0.017297615082746798,0.007873145072112453,0.0039908058961087844
high_amplitude_deciduous,LSTM,no_pr,6,"tmmx,tmmn,srad,vpd,sph,vs",0.4443737473320479,0.3129252018691272,0.9506234896000666,0.9763126179453898,0.4841476706470805,0.3293260085174674,0.9413889773009724,0.9710134503651208,-0.0397739233150326,-0.016400806648340205,0.009234512299094222,0.0052991675802690485
high_amplitude_deciduous,GRU,no_pr,6,"tmmx,tmmn,srad,vpd,sph,vs",0.3965359492176459,0.2847178181764112,0.960682242697244,0.981106779492297,0.393047223676,0.2864433105708777,0.9613710350157588,0.9819227885206468,0.0034887255416459206,-0.0017254923944665101,-0.0006887923185148193,-0.0008160090283498844
high_amplitude_deciduous,RNN,no_pr,6,"tmmx,tmmn,srad,vpd,sph,vs",0.3886131457931448,0.2699554536437595,0.962237687560706,0.9832367793032034,0.4260640456792504,0.2955901090790109,0.95460862069852,0.9791241216637164,-0.03745089988610556,-0.025634655435251397,0.007629066862186007,0.004112657639486983
high_amplitude_deciduous,CNN,no_pr,6,"tmmx,tmmn,srad,vpd,sph,vs",0.4505869480851737,0.309442063402012,0.9492330793690438,0.9753580138211466,0.487907218404951,0.3438821474669494,0.9404751797263274,0.9704944319630406,-0.037320270319777304,-0.03444008406493737,0.008757899642716338,0.004863581858105981
high_amplitude_deciduous,RF,no_pr,6,"tmmx,tmmn,srad,vpd,sph,vs",0.4144019984946476,0.2831307864642437,0.9570594810853196,0.9792376023441364,0.4141766503085155,0.2858543115812303,0.9571061697454496,0.9792283392968696,0.0002253481861320683,-0.0027235251169865915,-4.668866013002315e-05,9.263047266783175e-06
high_amplitude_deciduous,SVM,no_pr,6,"tmmx,tmmn,srad,vpd,sph,vs",0.4094453230747366,0.3009013896561705,0.9580805635567284,0.9809801127879564,0.4435991550983559,0.3355054587665454,0.950795476931212,0.9770896915210188,-0.034153832023619324,-0.03460406911037489,0.007285086625516413,0.003890421266937616
high_amplitude_deciduous,AELSTM,no_sph,6,"tmmx,tmmn,pr,srad,vpd,vs",0.5651258837819914,0.3710404731858516,0.9201428136383824,0.9595784003495292,0.5131185490276505,0.3333454675486489,0.9341646672364492,0.966832290323584,0.05200733475434083,0.03769500563720268,-0.014021853598066847,-0.007253889974054739
high_amplitude_deciduous,BiLSTM,no_sph,6,"tmmx,tmmn,pr,srad,vpd,vs",0.3846480438766959,0.266616492119531,0.9630043499776316,0.9826887057913056,0.4152603391336414,0.2862535212722756,0.956881413587146,0.9794111563358704,-0.030612295256945532,-0.019637029152744623,0.006122936390485667,0.003277549455435236
high_amplitude_deciduous,LSTM,no_sph,6,"tmmx,tmmn,pr,srad,vpd,vs",0.4986587000255421,0.3494832493150109,0.9378229079047452,0.9698026290404652,0.4841476706470805,0.3293260085174674,0.9413889773009724,0.9710134503651208,0.014511029378461604,0.020157240797543496,-0.0035660693962271672,-0.0012108213246555533
high_amplitude_deciduous,GRU,no_sph,6,"tmmx,tmmn,pr,srad,vpd,vs",0.4241906519239466,0.292776554665923,0.955006912818624,0.9788962347541936,0.393047223676,0.2864433105708777,0.9613710350157588,0.9819227885206468,0.031143428247946636,0.006333244095045321,-0.0063641221971347806,-0.0030265537664532216
high_amplitude_deciduous,RNN,no_sph,6,"tmmx,tmmn,pr,srad,vpd,vs",0.4360880646856276,0.2997047784562463,0.952447647487618,0.9786265295679876,0.4260640456792504,0.2955901090790109,0.95460862069852,0.9791241216637164,0.010024019006377227,0.004114669377235425,-0.0021609732109020285,-0.0004975920957288604
high_amplitude_deciduous,CNN,no_sph,6,"tmmx,tmmn,pr,srad,vpd,vs",0.50184022528146,0.3547076680365285,0.9370269765608092,0.9690122245624871,0.487907218404951,0.3438821474669494,0.9404751797263274,0.9704944319630406,0.013933006876509002,0.010825520569579083,-0.0034482031655181933,-0.0014822074005534924
high_amplitude_deciduous,RF,no_sph,6,"tmmx,tmmn,pr,srad,vpd,vs",0.4236393458316738,0.288969967116292,0.9551237887746568,0.97811663205396,0.4141766503085155,0.2858543115812303,0.9571061697454496,0.9792283392968696,0.00946269552315826,0.003115655535061712,-0.001982380970792841,-0.0011117072429095431
high_amplitude_deciduous,SVM,no_sph,6,"tmmx,tmmn,pr,srad,vpd,vs",0.464450766328588,0.3568103531448666,0.9460609896925968,0.9741433254219006,0.4435991550983559,0.3355054587665454,0.950795476931212,0.9770896915210188,0.020851611230232103,0.02130489437832117,-0.004734487238615248,-0.002946366099118136
