RMSE,MAE,MAPE,R2,Pearson_r,pixel_id
0.07179852731110546,0.06040305892626444,11.958205759922235,0.8267883759568027,0.9565543633939286,px046_grass_nat
0.1058205571234912,0.0867588985297415,56.166189778542794,-0.3449412231078959,0.14027189724383676,px047_grass_nat
0.10610646685596183,0.07901733393470446,44.49417153467958,0.9266342457803824,0.9801162248958396,px048_grass_nat
0.1131580860641799,0.0953555444876353,12.770223644548247,0.4343666905929058,0.7173009261571697,px049_grass_nat
0.052078126076814134,0.04108102089828915,8.50613527181068,0.8893185733217676,0.9567548457758566,px050_shrubs_ne
0.14242337025340154,0.10389577680163914,21.380927163585596,0.8756348427925148,0.9359759932173694,px051_shrubs_ne
0.326804532039843,0.19586161739296384,16.2110482794013,0.951774926396718,0.9768808888297996,px052_shrubs_bd
0.07882919157737386,0.07125683195061154,16.535719656914104,0.9144891192307659,0.9603829096800529,px053_shrubs_ne
0.071352506550255,0.0554778880543179,10.751770598592811,0.8508710821975094,0.9241866826308972,px054_shrubs_ne
0.055786637907232026,0.04552662902408176,9.10234341539907,0.8042856760746162,0.9541785029715885,px055_shrubs_bd
0.10621657330177625,0.0800674537817637,9.494271920148517,0.8911286480507665,0.96125923477883,px056_shrubs_nd
0.06979887033704177,0.05828811128934224,21.065151730392262,0.7771065501485884,0.8832132363951382,px057_shrubs_nd
0.33150192442514226,0.23999430669678581,17.71732095796214,0.9394606121838459,0.9717262671985676,px058_grass_nat
0.11255963668806393,0.0861622797118293,14.106983959435906,0.25986001576785367,0.738959084431868,px059_shrubs_bd
0.2310590315962753,0.15394129852453867,22.807683670063998,0.9778637739418515,0.9894696862340051,px060_grass_nat
0.09104139959787254,0.06819602613233858,26.619919963053647,0.9060640410428503,0.980450547083919,px061_grass_nat
0.1344984633967895,0.12369193236033121,20.257032209811193,0.586335454262606,0.7867512751416699,px062_shrubs_nd
0.3118209500648941,0.21924440631022055,74.46162619081524,0.9170301157454892,0.9625798606215767,px063_trees_bd
0.13443889152222432,0.09603426853815715,11.814392259263375,0.5920644657175786,0.8617118736849938,px064_shrubs_bd
0.15473304379547645,0.12654414110713536,13.536340979333541,0.9378027249280892,0.9722227634165382,px065_trees_ne
0.1930660648261391,0.14143205682436624,54.213402085483075,0.9381078852871372,0.9790908612607383,px066_grass_man
