RMSE,MAE,MAPE,R2,Pearson_r,pixel_id,condition,experiment,dominant_pft,pft_purity,pft_entropy
0.4205113811689209,0.3162770311037699,17.21156410942159,0.6342129162839518,0.8455692624202364,px034_grass_man,dominant,expA_temporal,GRASS_MAN,0.7599999904632568,0.5510799288749695
0.1701059103416815,0.1399825731913248,22.70600269596051,0.5336662460645282,0.7955642107665278,px035_shrubs_nd,dominant,expA_temporal,SHRUBS_ND,0.7599999904632568,0.5510799288749695
0.3077572446133026,0.2381595741129583,94.4107235217658,0.9622046415877896,0.9888322939749954,px036_grass_man,dominant,expA_temporal,GRASS_MAN,0.4900000095367431,1.0463541746139526
0.2637045907608707,0.1973475078741709,35.18513838100105,0.9524322427182624,0.980736583342076,px037_trees_nd,dominant,expA_temporal,TREES_ND,0.7699999809265137,0.5392763614654541
0.2308128733056334,0.1833119988441467,21.85907277435295,0.9118566633328106,0.9565585257777504,px038_grass_nat,dominant,expA_temporal,GRASS_NAT,0.6419753432273865,0.6522731781005859
0.2568625877019773,0.182429379887051,14.314794446824012,0.9435944894744648,0.9726566992168904,px039_trees_ne,dominant,expA_temporal,TREES_NE,0.7525773048400879,0.559485912322998
0.1443860893376775,0.1072081908583641,18.964135150042484,0.9533022449098988,0.9823592972143672,px040_trees_bd,dominant,expA_temporal,TREES_BD,0.6969696879386902,0.6134100556373596
0.0592007285957283,0.0448255577642056,54.48103114082395,0.9246392459496422,0.9803299206412924,px041_grass_nat,dominant,expA_temporal,GRASS_NAT,0.785714328289032,0.5195798277854919
0.352906135859004,0.2554098531603813,44.43860466769948,0.9564863511386376,0.9826708822052592,px042_grass_nat,dominant,expA_temporal,GRASS_NAT,0.6499999761581421,0.6474466323852539
0.2048208062703755,0.1451968354897366,42.76825186835521,0.9739205463882754,0.9887044354951666,px043_grass_nat,dominant,expA_temporal,GRASS_NAT,0.7900000214576721,0.5139566659927368
0.2696898023738643,0.2046419580777486,12.198669057251134,0.9421759868152528,0.9708479705897778,px044_grass_nat,dominant,expA_temporal,GRASS_NAT,0.800000011920929,0.5004023909568787
0.110932268737291,0.0855170435375637,18.7519694566496,-0.6997698391543428,0.7346103297454493,px045_grass_nat,dominant,expA_temporal,GRASS_NAT,0.6200000047683716,0.6640641093254089
