RMSE,MAE,MAPE,R2,Pearson_r,site,source,test_year,context_steps,dominant_pft,pft_purity,region,n_pixels_done
0.0245643823843213,0.0178982373327016,42.62503694025595,-0.0083073121869852,0.4908709548147366,g001_shrubs_nd,ERA5-cloud,2022,202,SHRUBS-ND,0.6,Other,1
0.0079368289549549,0.0062852028343412,16.569482012540423,-0.0204905452639756,0.3997597263455476,g067_grass_nat,ERA5-cloud,2022,1002,GRASS-NAT,0.7,Australia,66
0.0160825074563539,0.0129148112609982,48.47938818347748,-0.0367039094994621,0.7670419085954264,g002_grass_nat,ERA5-cloud,2022,270,GRASS-NAT,0.6,Siberia / Boreal Eurasia,2
0.1926051738493794,0.1487495671829272,111.22828287947806,-0.1541443643846285,0.212013963444457,g056_trees_bd,ERA5-cloud,2022,782,TREES-BD,1.0,Other,55
0.1223190783231216,0.0906232753220726,47.96411950852244,-0.1709287364749381,0.2273070209389254,g043_grass_man,ERA5-cloud,2022,704,GRASS-MAN,0.49,Other,42
0.0808506594448521,0.0655592458420678,59.88987293524378,-0.246195243701095,0.8492478635693189,g015_trees_nd,ERA5-cloud,2022,467,TREES-ND,0.67,Siberia / Boreal Eurasia,15
0.0638250222234592,0.0490830964408814,46.93066016214999,-0.2799099225874808,0.6820106642046707,g023_grass_nat,ERA5-cloud,2022,504,GRASS-NAT,0.82,Canada,23
0.224856009462244,0.1861628531995746,100.5397829877562,-0.4276947808044902,-0.0427239058106754,g053_trees_be,ERA5-cloud,2022,328,TREES-BE,0.51,Other,52
0.090804606482091,0.0656651062890887,119.77711214567366,-0.5379587818052616,0.5341260773091755,g058_shrubs_be,ERA5-cloud,2022,955,SHRUBS-BE,1.0,Other,57
0.0293756812461394,0.0241719610161251,29.89109226659253,-0.5929212717915591,0.2536554853988659,g057_grass_man,ERA5-cloud,2022,999,GRASS-MAN,0.88,East Africa / Sahel,56
0.0269176227333801,0.0203183048870414,33.41441128942707,-0.7064116411738581,0.1689097915639753,g007_shrubs_ne,ERA5-cloud,2022,394,SHRUBS-NE,0.6,Other,7
0.3502660713494458,0.2547172035556286,433.8902731980461,-0.9340190937227226,-0.4950863260924913,g052_grass_nat,ERA5-cloud,2022,381,GRASS-NAT,0.58,Amazon / Tropical S. America,51
